Country,Country_Code,Region,Year,Month,Total_Revenue,Accommodation_Revenue,Transportation_Revenue,Food_Beverage_Revenue,Activities_Revenue,Revenue_Per_Tourist,Tourism_Maturity
Germany,GER,Europe,2022,9,16965528622.8,5455162922.51,5061155892.7,2609515764.31,2175922373.86,15022.21,mature
Germany,GER,Europe,2022,10,18303095569.39,6165784363.25,4085349925.88,3391504099.35,2323677310.36,18056.36,mature
Germany,GER,Europe,2022,11,14523988582.5,5810392722.69,3309465300.73,2633338608.95,1510298680.04,19487.65,mature
Germany,GER,Europe,2022,12,16051734340.77,7120252609.51,3391588344.24,3171496493.85,2957316385.77,22741.39,mature
United Kingdom,UNI,Europe,2018,1,8482502549.1,3131319594.13,2437063932.3,2005984951.78,1594826521.1,15979.91,mature
United Kingdom,UNI,Europe,2018,2,7253736988.24,3557674043.13,2044802305.68,1389550829.87,1182036440.75,17051.13,mature
United Kingdom,UNI,Europe,2018,3,10183260890.06,4177850164.34,2304623755.09,1816232671.73,1146348245.46,14681.22,mature
United Kingdom,UNI,Europe,2018,4,13531011077.95,5362042901.8,3518542475.03,2442170698.33,2425093071.29,15925.92,mature
United Kingdom,UNI,Europe,2018,5,17758156203.84,7593572664.56,4045563006.3,4109478641.64,2884411941.11,16782.85,mature
United Kingdom,UNI,Europe,2018,6,31978265277.88,10616474387.94,7612948148.72,5158145943.13,3887045480.06,25600.27,mature
United Kingdom,UNI,Europe,2018,7,37694467316.78,18052497891.13,9638628592.8,6899513616.45,6584843340.09,23137.29,mature
United Kingdom,UNI,Europe,2018,8,30993161799.81,11592014096.72,8060799758.66,6456611082.6,4982330155.31,21163.63,mature
United Kingdom,UNI,Europe,2018,9,16021168119.41,5886430791.76,4696710296.14,3963597791.01,2102038700.58,15153.55,mature
United Kingdom,UNI,Europe,2018,10,12505612028.97,4355196389.43,2961990058.87,2866704835.89,1877315878.36,17433.31,mature
United Kingdom,UNI,Europe,2018,11,15027724035.36,6398024190.95,3950670208.11,2305072576.64,2629356331.15,18513.09,mature
United Kingdom,UNI,Europe,2018,12,17198677642.5,6786696437.45,3712472184.28,4260074049.77,2218845903.92,26208.47,mature
United Kingdom,UNI,Europe,2019,1,11347030304.25,3579684900.34,2395172988.23,1947792268.31,1757049136.57,16194.43,mature
United Kingdom,UNI,Europe,2019,2,9030244304.31,3803979256.94,2333249835.94,1801747740.22,1627339111.15,16976.76,mature
United Kingdom,UNI,Europe,2019,3,15078307580.64,5337001145.5,3211971554.82,2902705833.71,1547671227.93,18956.98,mature
United Kingdom,UNI,Europe,2019,4,16051046071.44,5584821066.8,4091887765.39,2592396409.26,2493140511.3,18690.67,mature
United Kingdom,UNI,Europe,2019,5,18231335051.9,8272675007.05,5388127890.5,3294358607.07,2293893213.04,14245.3,mature
United Kingdom,UNI,Europe,2019,6,26960279128.56,11431016325.11,5901503897.72,6209782652.52,3231283311.32,23418.69,mature
United Kingdom,UNI,Europe,2019,7,31401529767.55,12712912991.49,6641893661.8,6902805877.14,3666034382.8,21088.82,mature
United Kingdom,UNI,Europe,2019,8,37477677096.46,14768964129.02,9617813464.9,6320929422.09,4297520550.01,25363.51,mature
United Kingdom,UNI,Europe,2019,9,22457134497.36,7884523028.71,5358105138.84,4445275588.06,2761404726.3,17363.75,mature
United Kingdom,UNI,Europe,2019,10,16028144394.85,7819889333.26,3897873475.44,3874881458.81,3017591204.61,18227.91,mature
United Kingdom,UNI,Europe,2019,11,10982054893.99,3675434477.53,2720699837.97,2224807474.97,1472836026.71,14914.24,mature
United Kingdom,UNI,Europe,2019,12,15238591241.23,5886263333.2,4099911401.23,2414392693.87,2606685993.61,22707.53,mature
United Kingdom,UNI,Europe,2020,1,3638353751.75,1647087625.25,797409571.29,577581813.9,542253115.26,18916.65,mature
United Kingdom,UNI,Europe,2020,2,2919826200.14,1354250013.4,748273682.32,479722020.64,500410553.92,19075.48,mature
United Kingdom,UNI,Europe,2020,3,4497758572.98,2190470616.83,1174866818.58,906058088.78,728268991.77,18320.44,mature
United Kingdom,UNI,Europe,2020,4,4004573476.43,1704448256.75,904069244.07,855437526.99,752757525.87,19006.22,mature
United Kingdom,UNI,Europe,2020,5,4795574685.31,1920818360.38,1310807637.85,1036318268.17,506742429.98,17025.27,mature
United Kingdom,UNI,Europe,2020,6,8620466555.08,3288793212.84,2535191526.49,2129947452.58,1248880452.87,24878.76,mature
United Kingdom,UNI,Europe,2020,7,13083805646.87,4738484735.81,3509919822.99,2060770972.33,1498081810.37,26160.7,mature
United Kingdom,UNI,Europe,2020,8,10572137504.09,5061482803.71,2677511376.59,1945033764.6,1534042452.83,25611.73,mature
United Kingdom,UNI,Europe,2020,9,5728022582.13,1960121792.53,1314506850.8,1309106873.76,1108526708.87,18618.57,mature
United Kingdom,UNI,Europe,2020,10,4339483873.03,1999436549.77,1147823126.1,751065520.51,761934040.89,14529.26,mature
United Kingdom,UNI,Europe,2020,11,3409854348.35,1119816498.61,853231164.88,770044366.87,406299192.2,17872.48,mature
United Kingdom,UNI,Europe,2020,12,3851140792.77,1248340451.97,888394607.82,661604768.76,579624081.22,23496.46,mature
United Kingdom,UNI,Europe,2021,1,4511391608.83,1699126103.21,1026415083.83,1013280622.46,766787595.23,14783.5,mature
United Kingdom,UNI,Europe,2021,2,4143496677.6,2033200467.6,1137258455.21,876746782.58,612285123.41,14539.81,mature
United Kingdom,UNI,Europe,2021,3,6373435759.42,3138300133.6,1279695637.79,1397363766.28,960759956.34,14976.76,mature
United Kingdom,UNI,Europe,2021,4,10140476823.38,3814233434.62,2554025535.69,2273839063.38,1062282425.35,18792.09,mature
United Kingdom,UNI,Europe,2021,5,8044748574.66,2753995381.3,1726744610.9,1211895894.47,1305654505.81,14326.81,mature
United Kingdom,UNI,Europe,2021,6,18770321226.64,9224167479.32,4581648304.49,3340592844.89,3498604769.87,25250.61,mature
United Kingdom,UNI,Europe,2021,7,24612608302.41,10459586730.95,5594812690.11,5927990015.29,2900353052.3,25505.74,mature
United Kingdom,UNI,Europe,2021,8,20239998860.8,9296710293.32,5188845646.27,3534850662.89,3381892630.19,21289.8,mature
United Kingdom,UNI,Europe,2021,9,11923486773.89,5591032528.32,2721089936.77,1819032179.74,1800492789.86,18076.76,mature
United Kingdom,UNI,Europe,2021,10,8648862664.68,2954142440.36,2093998171.1,1519104171.91,876443440.17,18547.25,mature
United Kingdom,UNI,Europe,2021,11,8401421821.16,2747354371.53,2324477762.04,1551409268.66,1073434467.0,18770.73,mature
United Kingdom,UNI,Europe,2021,12,8403495469.28,3625603222.63,2257954241.58,1898898306.24,1126852721.39,26014.52,mature
United Kingdom,UNI,Europe,2022,1,8950383738.03,3168835646.25,2537023428.49,1878960662.88,1112896823.56,17007.69,mature
United Kingdom,UNI,Europe,2022,2,7103012256.9,2956046405.62,1772223224.6,1089948413.45,1356534705.09,18777.23,mature
United Kingdom,UNI,Europe,2022,3,13342978667.18,5504241898.04,3259040357.16,2481213700.59,1691953717.99,19053.72,mature
United Kingdom,UNI,Europe,2022,4,10541276957.63,3432440173.43,3077181749.19,1766674522.74,1839993873.16,17064.9,mature
United Kingdom,UNI,Europe,2022,5,12430927204.71,4291332783.36,3179668556.77,2815760375.04,2146493783.33,15655.76,mature
United Kingdom,UNI,Europe,2022,6,21701248907.0,7944837425.61,6225724127.57,4824716588.07,3716759674.16,22290.73,mature
United Kingdom,UNI,Europe,2022,7,32399653532.83,14852029092.88,7641191945.77,6160439408.38,4171653318.6,22475.79,mature
United Kingdom,UNI,Europe,2022,8,24662937306.39,9472509209.55,4974365248.67,4823849161.19,4254372563.61,21699.12,mature
United Kingdom,UNI,Europe,2022,9,16589948907.55,5237822282.63,3784649622.55,3308253226.12,1941667627.1,19098.32,mature
United Kingdom,UNI,Europe,2022,10,10345490929.07,4039537850.12,2669892427.7,2400368798.86,2066825717.82,14655.1,mature
United Kingdom,UNI,Europe,2022,11,10862203749.79,3739510142.4,2984909768.28,2212797773.7,1575898921.34,18116.54,mature
United Kingdom,UNI,Europe,2022,12,12777070674.07,5627258522.78,3426418192.68,1931581280.33,2383015025.76,25986.61,mature
Netherlands,NET,Europe,2018,1,3028526817.84,1089628744.21,694172693.93,470475117.72,318254686.1,21050.44,mature
Netherlands,NET,Europe,2018,2,2336734638.74,788057967.85,683155552.87,547357756.49,315198667.71,20291.73,mature
Netherlands,NET,Europe,2018,3,3325678378.94,1215386830.16,695863252.3,509304416.42,482932784.8,18536.34,mature
Netherlands,NET,Europe,2018,4,3374180069.99,1631246896.5,948090188.02,718226258.13,626322865.01,21961.46,mature
Netherlands,NET,Europe,2018,5,5002120489.49,1680872685.4,1342654349.4,1210836313.04,510018754.89,19357.68,mature
Netherlands,NET,Europe,2018,6,5671927066.71,2002687332.34,1190559917.32,978687737.78,784984540.76,25865.79,mature
Netherlands,NET,Europe,2018,7,13356670498.34,6305058433.35,3934883442.35,2164544324.06,1373130455.82,30053.96,mature
Netherlands,NET,Europe,2018,8,8375417073.43,4044146576.09,1806986717.89,1735919685.92,1028151433.96,25004.53,mature
Netherlands,NET,Europe,2018,9,4337648980.78,1374706229.93,1175414829.48,729751512.59,533157442.17,16349.55,mature
Netherlands,NET,Europe,2018,10,3625564931.12,1564243869.68,895286994.98,886309306.94,519972065.56,18519.23,mature
Netherlands,NET,Europe,2018,11,2707368948.36,1102517979.57,663546243.98,619212731.83,523908713.09,17435.51,mature
Netherlands,NET,Europe,2018,12,4934878966.39,1864436481.04,1093626483.9,1191521066.99,683944443.46,29424.02,mature
Netherlands,NET,Europe,2019,1,3199952223.65,1593273710.27,824769344.0,633552290.73,543950529.03,20909.94,mature
Netherlands,NET,Europe,2019,2,2114362098.07,840771749.12,488910451.1,351878033.23,340441169.2,17403.88,mature
Netherlands,NET,Europe,2019,3,3715346510.67,1680230980.84,1067407952.64,639179291.67,661221203.83,19726.6,mature
Netherlands,NET,Europe,2019,4,3066751345.26,1305703488.62,874097743.89,538578306.48,490975017.13,18459.17,mature
Netherlands,NET,Europe,2019,5,4819994382.27,2208113937.32,1300068790.85,1093961269.89,620787864.94,19146.26,mature
Netherlands,NET,Europe,2019,6,9184461869.95,3868138751.53,2256328797.52,1725157600.28,1223002970.89,28621.3,mature
Netherlands,NET,Europe,2019,7,11157647339.85,3725669105.74,2297335277.24,2620214528.85,2075421563.69,24394.86,mature
Netherlands,NET,Europe,2019,8,11235382530.6,5208543045.55,2495749737.22,2237847958.98,2143535458.67,29484.24,mature
Netherlands,NET,Europe,2019,9,5960747533.1,1790394312.93,1466002089.81,900472366.36,763369717.65,20846.51,mature
Netherlands,NET,Europe,2019,10,4215412532.56,2017411533.48,1118932477.76,785114077.91,628372535.75,18875.18,mature
Netherlands,NET,Europe,2019,11,3584115544.42,1290034721.48,937258678.79,631609644.96,530435996.05,21197.0,mature
Netherlands,NET,Europe,2019,12,3653902197.02,1718996791.58,748446629.57,630064461.88,487252198.43,24486.02,mature
Netherlands,NET,Europe,2020,1,1018537562.28,452237494.84,211901753.31,157207757.35,183233877.37,20027.48,mature
Netherlands,NET,Europe,2020,2,814584596.56,379849000.94,218026684.29,183363992.21,112334342.49,20556.82,mature
Netherlands,NET,Europe,2020,3,1000383820.11,461255439.76,217295123.68,192356097.89,174115780.35,19814.68,mature
Netherlands,NET,Europe,2020,4,1289858057.33,562805688.8,295747580.67,197650425.74,132745197.62,19464.56,mature
Netherlands,NET,Europe,2020,5,1515912523.08,741141773.17,335211059.12,249741382.23,154341092.44,21959.88,mature
Netherlands,NET,Europe,2020,6,2266050387.95,831346558.97,507876873.94,520598822.24,396429766.16,25742.97,mature
Netherlands,NET,Europe,2020,7,3117912697.71,1370211388.57,785896435.09,508895142.78,542371960.68,24828.89,mature
Netherlands,NET,Europe,2020,8,2907492684.01,975260658.16,624886027.14,709147177.87,493737615.56,24859.5,mature
Netherlands,NET,Europe,2020,9,1693116396.5,786352384.76,375187721.02,411612389.22,287321398.88,18726.26,mature
Netherlands,NET,Europe,2020,10,1348889366.45,619045378.44,356751694.24,321994631.76,246732457.28,19628.49,mature
Netherlands,NET,Europe,2020,11,1056827139.67,367704783.66,218245099.29,181795290.13,141983549.43,17427.6,mature
Netherlands,NET,Europe,2020,12,918368085.36,333360735.71,254529924.81,214928217.53,92651703.17,24511.39,mature
Netherlands,NET,Europe,2021,1,1698845740.88,559364363.81,488006530.5,334549962.98,336864474.67,16267.48,mature
Netherlands,NET,Europe,2021,2,1804853754.04,862766339.65,384158867.85,356500010.6,359813947.36,21622.52,mature
Netherlands,NET,Europe,2021,3,1741412828.24,722419348.98,408235925.1,328754038.29,329265032.21,17130.79,mature
Netherlands,NET,Europe,2021,4,2316455900.43,1046471178.99,619242959.33,470012536.85,415041997.83,19800.8,mature
Netherlands,NET,Europe,2021,5,3143978303.73,1551125431.37,876997657.04,624812163.44,365694653.15,22129.94,mature
Netherlands,NET,Europe,2021,6,4345542851.18,1504813660.9,1016969142.01,708258134.7,532227022.25,24606.56,mature
Netherlands,NET,Europe,2021,7,6737548013.84,2726924152.75,1432617090.57,1511076132.8,897879186.59,24844.29,mature
Netherlands,NET,Europe,2021,8,7166524876.63,3414876960.11,1494948944.51,1783748606.09,1179067734.12,28424.83,mature
Netherlands,NET,Europe,2021,9,2651561634.86,961987744.74,765305690.57,555829260.31,341314944.45,16548.68,mature
Netherlands,NET,Europe,2021,10,3611845640.52,1652240645.04,988034279.18,862663008.11,639217197.8,21945.97,mature
Netherlands,NET,Europe,2021,11,2090061860.47,871090161.61,594055391.58,351307652.11,243079059.93,17968.52,mature
Netherlands,NET,Europe,2021,12,2601777418.27,881615022.88,547213844.15,608199039.64,473085928.51,25303.21,mature
Netherlands,NET,Europe,2022,1,1990234786.89,877907362.58,522829814.23,353504361.57,244275135.31,17144.93,mature
Netherlands,NET,Europe,2022,2,2031252194.86,906194663.73,471111788.16,361148368.5,207691697.83,17748.56,mature
Netherlands,NET,Europe,2022,3,2984625818.1,1344695790.03,738033400.14,729122275.82,386070963.58,21749.71,mature
Netherlands,NET,Europe,2022,4,3959542236.49,1429513832.73,916464727.83,928397497.79,707578890.22,20328.91,mature
Netherlands,NET,Europe,2022,5,3741913114.09,1183484433.43,882187500.95,845693893.06,411814137.78,18013.35,mature
Netherlands,NET,Europe,2022,6,7056692107.71,3372764707.1,1537813506.99,1666934861.2,741915121.17,28425.06,mature
Netherlands,NET,Europe,2022,7,8868448342.67,4063592063.28,2168128202.44,1510942991.99,1706936413.46,28393.3,mature
Netherlands,NET,Europe,2022,8,7334703599.95,3014667668.64,1740414710.02,1438377327.14,1127024924.98,24457.49,mature
Netherlands,NET,Europe,2022,9,4666534377.7,1590003678.72,1250492301.18,708915772.57,476539068.16,19477.41,mature
Netherlands,NET,Europe,2022,10,3894761710.99,1590545031.13,886015245.01,799078731.17,590488419.03,19135.12,mature
Netherlands,NET,Europe,2022,11,2777142761.02,1195157071.05,821461392.85,552874329.14,496011793.69,18348.66,mature
Netherlands,NET,Europe,2022,12,3101938097.59,1403286144.17,821674229.72,663721006.09,587207844.26,25842.38,mature
Switzerland,SWI,Europe,2018,1,2240429634.42,837226202.55,466696606.12,498746516.57,413105490.79,28840.67,mature
Switzerland,SWI,Europe,2018,2,2002457834.16,743643481.87,532383823.71,315505346.16,259086384.11,30556.01,mature
Switzerland,SWI,Europe,2018,3,2757800891.67,1113374017.04,682988480.17,471220039.35,424918617.24,30161.99,mature
Switzerland,SWI,Europe,2018,4,4036594247.03,1232846838.54,1081931009.05,857658823.61,776813077.42,35727.76,mature
Switzerland,SWI,Europe,2018,5,4399127451.63,1869490781.38,1218472811.5,777680367.86,701982960.11,32937.96,mature
Switzerland,SWI,Europe,2018,6,6432260851.37,2493752163.2,1337580389.76,1153065642.44,823317626.94,44945.64,mature
Switzerland,SWI,Europe,2018,7,9327376655.07,4515674305.1,2080739266.51,1468711056.81,1865435180.73,46982.68,mature
Switzerland,SWI,Europe,2018,8,8224220297.84,3925372396.0,1763173660.81,1892202322.44,1491317395.83,46654.04,mature
Switzerland,SWI,Europe,2018,9,3571199993.07,1186641319.29,819751536.71,613099132.11,705458385.0,28026.56,mature
Switzerland,SWI,Europe,2018,10,3360611671.03,1519874543.83,942668646.8,633791495.62,565451665.12,30129.48,mature
Switzerland,SWI,Europe,2018,11,2511237285.45,952744366.55,745162116.71,419007639.0,347984989.52,27592.07,mature
Switzerland,SWI,Europe,2018,12,3475798163.69,1505314834.61,914662752.31,817944795.59,357692248.98,47641.74,mature
Switzerland,SWI,Europe,2019,1,2828987806.69,1348040436.16,570373301.3,582478108.31,381514038.09,34189.23,mature
Switzerland,SWI,Europe,2019,2,1774531749.74,680620985.15,469191543.28,429261649.23,287568279.97,27024.84,mature
Switzerland,SWI,Europe,2019,3,3636763688.68,1179454474.82,803914311.51,898387138.9,686403029.63,35040.31,mature
Switzerland,SWI,Europe,2019,4,3471979660.67,1472795635.68,820301288.33,683493398.23,646093108.46,28859.33,mature
Switzerland,SWI,Europe,2019,5,4662015277.65,1620929156.41,1079719509.72,834365750.63,830147707.7,33836.66,mature
Switzerland,SWI,Europe,2019,6,8167605563.15,4003309896.76,2300558985.84,1397636115.31,1458687631.08,44653.93,mature
Switzerland,SWI,Europe,2019,7,9601714244.41,3367724699.82,2269203605.93,2373664854.91,1424857372.14,44812.96,mature
Switzerland,SWI,Europe,2019,8,8714555464.54,3445883892.56,2066706740.03,2001227961.9,1610732508.0,46936.48,mature
Switzerland,SWI,Europe,2019,9,3691614107.54,1313459753.01,925809213.93,670580871.08,658430018.31,27234.94,mature
Switzerland,SWI,Europe,2019,10,3456576790.2,1588503244.99,904892542.9,618508692.5,464721087.15,27661.02,mature
Switzerland,SWI,Europe,2019,11,2415440538.39,846647367.52,656340137.98,453108659.84,407601759.65,28338.93,mature
Switzerland,SWI,Europe,2019,12,3681613593.89,1211470112.22,920061246.9,830745005.87,477753977.86,44892.8,mature
Switzerland,SWI,Europe,2020,1,784834818.67,266691997.07,167617090.44,145997023.79,109029535.06,32965.17,mature
Switzerland,SWI,Europe,2020,2,783381861.23,307098028.06,163040166.6,167173649.89,115098635.33,34088.24,mature
Switzerland,SWI,Europe,2020,3,640047483.33,294705870.91,137890856.31,154457048.75,85386269.95,29818.19,mature
Switzerland,SWI,Europe,2020,4,1021426313.99,496256500.89,282040302.34,160803393.21,161211394.28,31104.06,mature
Switzerland,SWI,Europe,2020,5,1107285297.58,444793901.88,303724929.15,221033291.9,118592677.77,29606.56,mature
Switzerland,SWI,Europe,2020,6,1784771848.96,544044744.61,419137491.08,353033319.37,293536707.66,45050.66,mature
Switzerland,SWI,Europe,2020,7,2380128383.8,786369098.46,697905425.14,511798928.48,313455240.59,44814.23,mature
Switzerland,SWI,Europe,2020,8,2583050093.83,1230863463.35,553674227.47,556758132.64,402973754.46,49386.27,mature
Switzerland,SWI,Europe,2020,9,1232992463.27,427472356.7,316111374.03,224563472.8,226233332.59,28437.48,mature
Switzerland,SWI,Europe,2020,10,1062181557.03,512827793.08,301718252.94,237782457.69,134107564.85,27492.02,mature
Switzerland,SWI,Europe,2020,11,974470294.33,377854711.56,256651883.33,176628043.64,178898894.31,33630.26,mature
Switzerland,SWI,Europe,2020,12,847792101.33,371580452.73,239809122.32,181972480.21,101056121.77,40183.53,mature
Switzerland,SWI,Europe,2021,1,1073216487.87,432485916.71,250000314.88,161510111.66,111687290.88,29354.13,mature
Switzerland,SWI,Europe,2021,2,1299990850.64,411760969.26,380640162.28,252553960.49,228562654.36,34155.46,mature
Switzerland,SWI,Europe,2021,3,1625019508.67,788624379.11,330497902.54,250600297.12,171372246.64,27768.14,mature
Switzerland,SWI,Europe,2021,4,1868166801.62,742346583.5,520896548.29,333458028.13,326140230.13,27548.39,mature
