Country,Country_Code,Region,Year,Month,Arrivals,Arrivals_Growth_Rate,Arrivals_Per_Capita,Source_Market_Diversity,Peak_Season_Arrivals,Off_Season_Arrivals,Population,GDP_Per_Capita,Tourism_Maturity
United Kingdom,UNI,Europe,2021,2,284976,100.3,0.004239,0.72,248563,348922,67220000,45000,mature
United Kingdom,UNI,Europe,2021,3,425555,100.2,0.006331,0.51,320837,522001,67220000,45000,mature
United Kingdom,UNI,Europe,2021,4,539614,98.5,0.008028,0.85,419035,613459,67220000,45000,mature
United Kingdom,UNI,Europe,2021,5,561517,104.5,0.008353,0.81,442362,696401,67220000,45000,mature
United Kingdom,UNI,Europe,2021,6,743361,96.1,0.011059,0.63,1134356,416402,67220000,45000,mature
United Kingdom,UNI,Europe,2021,7,964983,102.1,0.014356,0.51,1330436,523828,67220000,45000,mature
United Kingdom,UNI,Europe,2021,8,950690,108.1,0.014143,0.67,1349585,557968,67220000,45000,mature
United Kingdom,UNI,Europe,2021,9,659603,112.9,0.009813,0.89,489313,822415,67220000,45000,mature
United Kingdom,UNI,Europe,2021,10,466315,90.4,0.006937,0.76,387409,614557,67220000,45000,mature
United Kingdom,UNI,Europe,2021,11,447581,108.1,0.006658,0.54,327946,492589,67220000,45000,mature
United Kingdom,UNI,Europe,2021,12,323031,96.4,0.004806,0.58,442819,194557,67220000,45000,mature
United Kingdom,UNI,Europe,2022,1,526255,33.9,0.007829,0.84,433708,635668,67220000,45000,mature
United Kingdom,UNI,Europe,2022,2,378278,35.5,0.005627,0.73,332530,468626,67220000,45000,mature
United Kingdom,UNI,Europe,2022,3,700282,43.8,0.010418,0.63,510942,850809,67220000,45000,mature
United Kingdom,UNI,Europe,2022,4,617717,44.8,0.009189,0.67,454311,733903,67220000,45000,mature
United Kingdom,UNI,Europe,2022,5,794016,47.8,0.011812,0.73,672747,1034223,67220000,45000,mature
United Kingdom,UNI,Europe,2022,6,973555,34.6,0.014483,0.48,1604170,634018,67220000,45000,mature
United Kingdom,UNI,Europe,2022,7,1441536,42.4,0.021445,0.66,2215750,793846,67220000,45000,mature
United Kingdom,UNI,Europe,2022,8,1136587,43.5,0.016908,0.81,1801045,710423,67220000,45000,mature
United Kingdom,UNI,Europe,2022,9,868660,35.0,0.012923,0.44,755659,1053609,67220000,45000,mature
United Kingdom,UNI,Europe,2022,10,705931,33.7,0.010502,0.62,576107,849774,67220000,45000,mature
United Kingdom,UNI,Europe,2022,11,599574,45.9,0.00892,0.9,513372,677544,67220000,45000,mature
United Kingdom,UNI,Europe,2022,12,491679,47.5,0.007314,0.84,791808,313057,67220000,45000,mature
Netherlands,NET,Europe,2018,1,143870,5.0,0.008399,0.44,112862,161371,17130000,52000,mature
Netherlands,NET,Europe,2018,2,115157,5.9,0.006723,0.89,94723,147101,17130000,52000,mature
Netherlands,NET,Europe,2018,3,179414,4.5,0.010474,0.7,151133,201296,17130000,52000,mature
Netherlands,NET,Europe,2018,4,153641,2.2,0.008969,0.47,119656,168446,17130000,52000,mature
Netherlands,NET,Europe,2018,5,258405,3.6,0.015085,0.88,203933,298416,17130000,52000,mature
Netherlands,NET,Europe,2018,6,219283,2.9,0.012801,0.45,338188,124097,17130000,52000,mature
Netherlands,NET,Europe,2018,7,444423,5.7,0.025944,0.48,608151,281627,17130000,52000,mature
Netherlands,NET,Europe,2018,8,334956,1.8,0.019554,0.9,457997,208813,17130000,52000,mature
Netherlands,NET,Europe,2018,9,265307,1.1,0.015488,0.75,193665,318968,17130000,52000,mature
Netherlands,NET,Europe,2018,10,195773,4.7,0.011429,0.71,157465,231455,17130000,52000,mature
Netherlands,NET,Europe,2018,11,155279,1.3,0.009065,0.58,122090,198541,17130000,52000,mature
Netherlands,NET,Europe,2018,12,167716,4.3,0.009791,0.41,247355,100254,17130000,52000,mature
Netherlands,NET,Europe,2019,1,153035,7.0,0.008934,0.67,115455,165724,17130000,52000,mature
Netherlands,NET,Europe,2019,2,121488,4.8,0.007092,0.67,96303,155826,17130000,52000,mature
Netherlands,NET,Europe,2019,3,188342,0.3,0.010995,0.48,145390,236740,17130000,52000,mature
Netherlands,NET,Europe,2019,4,166137,2.8,0.009699,0.6,131831,210728,17130000,52000,mature
Netherlands,NET,Europe,2019,5,251746,10.2,0.014696,0.74,198883,287272,17130000,52000,mature
Netherlands,NET,Europe,2019,6,320896,9.6,0.018733,0.72,496686,207753,17130000,52000,mature
Netherlands,NET,Europe,2019,7,457377,12.8,0.0267,0.43,688591,255225,17130000,52000,mature
Netherlands,NET,Europe,2019,8,381064,13.6,0.022245,0.74,519201,209652,17130000,52000,mature
Netherlands,NET,Europe,2019,9,285935,5.9,0.016692,0.44,206427,374449,17130000,52000,mature
Netherlands,NET,Europe,2019,10,223331,11.5,0.013037,0.55,173294,282719,17130000,52000,mature
Netherlands,NET,Europe,2019,11,169086,7.7,0.009871,0.49,124404,209408,17130000,52000,mature
Netherlands,NET,Europe,2019,12,149224,9.4,0.008711,0.41,205131,97912,17130000,52000,mature
Netherlands,NET,Europe,2020,1,50857,-75.2,0.002969,0.71,39725,57437,17130000,52000,mature
Netherlands,NET,Europe,2020,2,39626,-76.1,0.002313,0.79,32613,47839,17130000,52000,mature
Netherlands,NET,Europe,2020,3,50487,-66.8,0.002947,0.89,41212,61583,17130000,52000,mature
Netherlands,NET,Europe,2020,4,66267,-68.5,0.003868,0.73,49070,76948,17130000,52000,mature
Netherlands,NET,Europe,2020,5,69031,-81.3,0.00403,0.62,56472,90177,17130000,52000,mature
Netherlands,NET,Europe,2020,6,88026,-73.1,0.005139,0.5,142257,54356,17130000,52000,mature
Netherlands,NET,Europe,2020,7,125576,-74.3,0.007331,0.83,201419,81659,17130000,52000,mature
Netherlands,NET,Europe,2020,8,116957,-75.5,0.006828,0.63,187436,73381,17130000,52000,mature
Netherlands,NET,Europe,2020,9,90414,-65.6,0.005278,0.49,72982,119014,17130000,52000,mature
Netherlands,NET,Europe,2020,10,68721,-71.9,0.004012,0.76,58471,77741,17130000,52000,mature
Netherlands,NET,Europe,2020,11,60641,-71.3,0.00354,0.77,48922,74084,17130000,52000,mature
Netherlands,NET,Europe,2020,12,37467,-71.0,0.002187,0.68,58323,24158,17130000,52000,mature
Netherlands,NET,Europe,2021,1,104432,103.4,0.006096,0.48,82903,113020,17130000,52000,mature
Netherlands,NET,Europe,2021,2,83471,95.4,0.004873,0.9,61423,98191,17130000,52000,mature
Netherlands,NET,Europe,2021,3,101654,102.9,0.005934,0.68,85114,124814,17130000,52000,mature
Netherlands,NET,Europe,2021,4,116988,94.4,0.006829,0.79,94605,126494,17130000,52000,mature
Netherlands,NET,Europe,2021,5,142069,103.2,0.008294,0.88,110653,164582,17130000,52000,mature
Netherlands,NET,Europe,2021,6,176601,95.9,0.010309,0.84,291197,103169,17130000,52000,mature
Netherlands,NET,Europe,2021,7,271191,98.0,0.015831,0.84,414357,159185,17130000,52000,mature
Netherlands,NET,Europe,2021,8,252122,96.2,0.014718,0.4,387228,146901,17130000,52000,mature
Netherlands,NET,Europe,2021,9,160228,112.8,0.009354,0.72,117026,195349,17130000,52000,mature
Netherlands,NET,Europe,2021,10,164579,109.4,0.009608,0.7,136310,209541,17130000,52000,mature
Netherlands,NET,Europe,2021,11,116318,97.2,0.00679,0.65,85183,127259,17130000,52000,mature
Netherlands,NET,Europe,2021,12,102824,96.8,0.006003,0.75,163139,61907,17130000,52000,mature
Netherlands,NET,Europe,2022,1,116083,40.7,0.006777,0.56,91641,127838,17130000,52000,mature
Netherlands,NET,Europe,2022,2,114446,34.8,0.006681,0.77,100682,149231,17130000,52000,mature
Netherlands,NET,Europe,2022,3,137226,50.9,0.008011,0.72,116053,152102,17130000,52000,mature
Netherlands,NET,Europe,2022,4,194774,40.1,0.01137,0.59,158059,237831,17130000,52000,mature
Netherlands,NET,Europe,2022,5,207730,36.1,0.012127,0.57,150436,225555,17130000,52000,mature
Netherlands,NET,Europe,2022,6,248256,45.5,0.014493,0.66,357394,162082,17130000,52000,mature
Netherlands,NET,Europe,2022,7,312343,33.7,0.018234,0.84,500555,175640,17130000,52000,mature
Netherlands,NET,Europe,2022,8,299896,48.6,0.017507,0.64,416869,164844,17130000,52000,mature
Netherlands,NET,Europe,2022,9,239587,50.5,0.013986,0.62,200467,302771,17130000,52000,mature
Netherlands,NET,Europe,2022,10,203540,36.2,0.011882,0.47,171018,251915,17130000,52000,mature
Netherlands,NET,Europe,2022,11,151354,40.6,0.008836,0.53,114955,196382,17130000,52000,mature
Netherlands,NET,Europe,2022,12,120033,37.1,0.007007,0.78,178239,76005,17130000,52000,mature
Switzerland,SWI,Europe,2018,1,77683,-0.2,0.008981,0.42,56710,100798,8650000,85000,mature
Switzerland,SWI,Europe,2018,2,65534,-1.4,0.007576,0.61,50826,84929,8650000,85000,mature
Switzerland,SWI,Europe,2018,3,91433,3.5,0.01057,0.87,66596,107938,8650000,85000,mature
Switzerland,SWI,Europe,2018,4,112982,-0.8,0.013062,0.89,85984,139759,8650000,85000,mature
Switzerland,SWI,Europe,2018,5,133558,-2.1,0.01544,0.63,116933,163749,8650000,85000,mature
Switzerland,SWI,Europe,2018,6,143112,1.1,0.016545,0.48,202876,81590,8650000,85000,mature
Switzerland,SWI,Europe,2018,7,198528,5.4,0.022951,0.66,274849,127696,8650000,85000,mature
Switzerland,SWI,Europe,2018,8,176281,2.5,0.020379,0.75,266724,96920,8650000,85000,mature
Switzerland,SWI,Europe,2018,9,127422,-6.8,0.014731,0.48,111025,163610,8650000,85000,mature
Switzerland,SWI,Europe,2018,10,111539,8.0,0.012895,0.61,91925,135063,8650000,85000,mature
Switzerland,SWI,Europe,2018,11,91013,-0.2,0.010522,0.8,72217,99429,8650000,85000,mature
Switzerland,SWI,Europe,2018,12,72957,3.8,0.008434,0.53,102097,42287,8650000,85000,mature
Switzerland,SWI,Europe,2019,1,82745,13.1,0.009566,0.5,71198,106832,8650000,85000,mature
Switzerland,SWI,Europe,2019,2,65663,7.6,0.007591,0.63,57625,83082,8650000,85000,mature
Switzerland,SWI,Europe,2019,3,103788,4.6,0.011999,0.67,82994,114718,8650000,85000,mature
Switzerland,SWI,Europe,2019,4,120307,7.5,0.013908,0.59,101551,157780,8650000,85000,mature
Switzerland,SWI,Europe,2019,5,137780,-2.2,0.015928,0.54,116680,167902,8650000,85000,mature
Switzerland,SWI,Europe,2019,6,182909,7.7,0.021146,0.6,297141,110470,8650000,85000,mature
Switzerland,SWI,Europe,2019,7,214262,0.8,0.02477,0.8,309614,137740,8650000,85000,mature
Switzerland,SWI,Europe,2019,8,185667,7.4,0.021464,0.89,258489,104761,8650000,85000,mature
Switzerland,SWI,Europe,2019,9,135547,7.1,0.01567,0.62,110938,149106,8650000,85000,mature
Switzerland,SWI,Europe,2019,10,124962,6.2,0.014446,0.65,109309,147488,8650000,85000,mature
Switzerland,SWI,Europe,2019,11,85234,7.1,0.009854,0.84,67198,95372,8650000,85000,mature
Switzerland,SWI,Europe,2019,12,82009,3.7,0.009481,0.66,128411,53046,8650000,85000,mature
Switzerland,SWI,Europe,2020,1,23808,-73.2,0.002752,0.49,20411,30393,8650000,85000,mature
Switzerland,SWI,Europe,2020,2,22981,-69.7,0.002657,0.56,18278,29351,8650000,85000,mature
Switzerland,SWI,Europe,2020,3,21465,-74.5,0.002482,0.65,18300,24910,8650000,85000,mature
Switzerland,SWI,Europe,2020,4,32839,-75.6,0.003796,0.81,24173,37357,8650000,85000,mature
Switzerland,SWI,Europe,2020,5,37400,-76.0,0.004324,0.63,31409,46236,8650000,85000,mature
Switzerland,SWI,Europe,2020,6,39617,-65.2,0.00458,0.82,59084,26048,8650000,85000,mature
Switzerland,SWI,Europe,2020,7,53111,-69.8,0.00614,0.74,76879,33054,8650000,85000,mature
Switzerland,SWI,Europe,2020,8,52303,-68.8,0.006047,0.82,74992,32279,8650000,85000,mature
Switzerland,SWI,Europe,2020,9,43358,-61.7,0.005013,0.55,32693,47172,8650000,85000,mature
Switzerland,SWI,Europe,2020,10,38636,-78.0,0.004467,0.87,33203,48830,8650000,85000,mature
Switzerland,SWI,Europe,2020,11,28976,-65.9,0.00335,0.53,25069,35959,8650000,85000,mature
Switzerland,SWI,Europe,2020,12,21098,-70.7,0.002439,0.62,31396,13581,8650000,85000,mature
Switzerland,SWI,Europe,2021,1,36561,104.2,0.004227,0.89,26971,43194,8650000,85000,mature
Switzerland,SWI,Europe,2021,2,38061,102.1,0.0044,0.83,29183,49425,8650000,85000,mature
Switzerland,SWI,Europe,2021,3,58521,103.1,0.006765,0.41,51150,73408,8650000,85000,mature
Switzerland,SWI,Europe,2021,4,67814,97.4,0.00784,0.54,58296,75072,8650000,85000,mature
Switzerland,SWI,Europe,2021,5,80709,109.2,0.009331,0.45,61234,87406,8650000,85000,mature
Switzerland,SWI,Europe,2021,6,75808,98.5,0.008764,0.7,109101,43664,8650000,85000,mature
Switzerland,SWI,Europe,2021,7,127872,108.6,0.014783,0.85,179737,70262,8650000,85000,mature
Switzerland,SWI,Europe,2021,8,116993,96.8,0.013525,0.42,178396,77151,8650000,85000,mature
Switzerland,SWI,Europe,2021,9,86234,105.8,0.009969,0.43,73560,105530,8650000,85000,mature
Switzerland,SWI,Europe,2021,10,71922,103.2,0.008315,0.81,61899,87546,8650000,85000,mature
Switzerland,SWI,Europe,2021,11,39763,103.4,0.004597,0.56,31394,50330,8650000,85000,mature
Switzerland,SWI,Europe,2021,12,50847,101.2,0.005878,0.62,77904,31309,8650000,85000,mature
Switzerland,SWI,Europe,2022,1,77024,45.4,0.008905,0.52,61772,85113,8650000,85000,mature
Switzerland,SWI,Europe,2022,2,53728,29.7,0.006211,0.73,46856,65772,8650000,85000,mature
Switzerland,SWI,Europe,2022,3,77537,50.1,0.008964,0.72,56707,88474,8650000,85000,mature
Switzerland,SWI,Europe,2022,4,84351,30.6,0.009752,0.42,62622,96703,8650000,85000,mature
Switzerland,SWI,Europe,2022,5,94777,41.3,0.010957,0.71,72496,107068,8650000,85000,mature
Switzerland,SWI,Europe,2022,6,129632,41.7,0.014986,0.4,183523,70572,8650000,85000,mature
Switzerland,SWI,Europe,2022,7,160315,37.9,0.018534,0.8,243939,96433,8650000,85000,mature
Switzerland,SWI,Europe,2022,8,160228,40.8,0.018524,0.6,220495,98388,8650000,85000,mature
Switzerland,SWI,Europe,2022,9,117445,37.7,0.013578,0.65,100988,140752,8650000,85000,mature
Switzerland,SWI,Europe,2022,10,95297,38.4,0.011017,0.6,75045,112321,8650000,85000,mature
Switzerland,SWI,Europe,2022,11,79263,44.2,0.009163,0.7,60993,101275,8650000,85000,mature
Switzerland,SWI,Europe,2022,12,67131,38.6,0.007761,0.74,92932,39342,8650000,85000,mature
Austria,AUS,Europe,2018,1,63612,-0.2,0.007063,0.46,50065,80169,9006000,50000,mature
Austria,AUS,Europe,2018,2,71002,1.5,0.007884,0.73,58832,82850,9006000,50000,mature
Austria,AUS,Europe,2018,3,93630,2.1,0.010396,0.72,81095,114886,9006000,50000,mature
Austria,AUS,Europe,2018,4,112195,3.9,0.012458,0.46,96980,122960,9006000,50000,mature
Austria,AUS,Europe,2018,5,119639,2.3,0.013284,0.41,94219,137682,9006000,50000,mature
Austria,AUS,Europe,2018,6,205522,0.5,0.022821,0.42,285039,124759,9006000,50000,mature
Austria,AUS,Europe,2018,7,228282,-0.6,0.025348,0.73,366092,142242,9006000,50000,mature
Austria,AUS,Europe,2018,8,223929,-0.2,0.024864,0.54,322882,142123,9006000,50000,mature
Austria,AUS,Europe,2018,9,169290,1.2,0.018798,0.81,145117,220076,9006000,50000,mature
Austria,AUS,Europe,2018,10,99461,-0.1,0.011044,0.69,77519,121766,9006000,50000,mature
Austria,AUS,Europe,2018,11,104327,5.4,0.011584,0.59,77900,123453,9006000,50000,mature
Austria,AUS,Europe,2018,12,73237,0.7,0.008132,0.41,113059,45145,9006000,50000,mature
Austria,AUS,Europe,2019,1,80322,4.0,0.008919,0.6,61831,99801,9006000,50000,mature
Austria,AUS,Europe,2019,2,59369,11.4,0.006592,0.51,52131,70588,9006000,50000,mature
Austria,AUS,Europe,2019,3,91252,7.1,0.010132,0.64,66103,109622,9006000,50000,mature
Austria,AUS,Europe,2019,4,112316,7.0,0.012471,0.42,81424,131760,9006000,50000,mature
Austria,AUS,Europe,2019,5,138173,13.0,0.015342,0.54,119383,153078,9006000,50000,mature
Austria,AUS,Europe,2019,6,168623,6.1,0.018723,0.84,258142,107784,9006000,50000,mature
Austria,AUS,Europe,2019,7,210483,7.2,0.023371,0.59,305646,127336,9006000,50000,mature
Austria,AUS,Europe,2019,8,202222,-0.9,0.022454,0.67,319222,129429,9006000,50000,mature
Austria,AUS,Europe,2019,9,127927,2.3,0.014205,0.53,96091,139931,9006000,50000,mature
Austria,AUS,Europe,2019,10,111556,0.7,0.012387,0.88,90275,129778,9006000,50000,mature
Austria,AUS,Europe,2019,11,88639,6.2,0.009842,0.62,72702,106131,9006000,50000,mature
Austria,AUS,Europe,2019,12,87590,9.5,0.009726,0.68,134556,49414,9006000,50000,mature
Austria,AUS,Europe,2020,1,23184,-72.0,0.002574,0.64,18707,26306,9006000,50000,mature
Austria,AUS,Europe,2020,2,20802,-62.6,0.00231,0.83,15412,26413,9006000,50000,mature
Austria,AUS,Europe,2020,3,29132,-73.1,0.003235,0.54,25063,38063,9006000,50000,mature
Austria,AUS,Europe,2020,4,32017,-77.3,0.003555,0.89,25529,41214,9006000,50000,mature
Austria,AUS,Europe,2020,5,33341,-65.1,0.003702,0.54,25089,42104,9006000,50000,mature
Austria,AUS,Europe,2020,6,49801,-83.5,0.00553,0.65,75857,32065,9006000,50000,mature
Austria,AUS,Europe,2020,7,60456,-70.0,0.006713,0.81,95482,36807,9006000,50000,mature
Austria,AUS,Europe,2020,8,63352,-72.5,0.007034,0.85,86712,40926,9006000,50000,mature
Austria,AUS,Europe,2020,9,47225,-86.1,0.005244,0.71,41002,51220,9006000,50000,mature
Austria,AUS,Europe,2020,10,43612,-72.6,0.004843,0.76,36233,48508,9006000,50000,mature
Austria,AUS,Europe,2020,11,25612,-78.3,0.002844,0.8,19583,28956,9006000,50000,mature
Austria,AUS,Europe,2020,12,23013,-67.1,0.002555,0.41,36162,14731,9006000,50000,mature
Austria,AUS,Europe,2021,1,45512,102.2,0.005054,0.78,38368,56347,9006000,50000,mature
Austria,AUS,Europe,2021,2,42895,102.2,0.004763,0.71,31493,51347,9006000,50000,mature
Austria,AUS,Europe,2021,3,55812,96.3,0.006197,0.6,40774,64950,9006000,50000,mature
Austria,AUS,Europe,2021,4,65535,99.3,0.007277,0.87,47943,85801,9006000,50000,mature
Austria,AUS,Europe,2021,5,65705,101.1,0.007296,0.44,52570,83490,9006000,50000,mature
Austria,AUS,Europe,2021,6,95521,100.4,0.010606,0.44,140499,54966,9006000,50000,mature
Austria,AUS,Europe,2021,7,112229,95.3,0.012462,0.8,182796,66059,9006000,50000,mature
Austria,AUS,Europe,2021,8,110316,103.2,0.012249,0.64,156407,68049,9006000,50000,mature
Austria,AUS,Europe,2021,9,89693,101.4,0.009959,0.58,73876,99515,9006000,50000,mature
Austria,AUS,Europe,2021,10,73006,105.0,0.008106,0.62,59408,89794,9006000,50000,mature
Austria,AUS,Europe,2021,11,57927,97.5,0.006432,0.52,48324,73996,9006000,50000,mature
Austria,AUS,Europe,2021,12,49782,106.8,0.005528,0.66,69340,31514,9006000,50000,mature
Austria,AUS,Europe,2022,1,68719,32.8,0.00763,0.54,50949,84600,9006000,50000,mature
Austria,AUS,Europe,2022,2,53818,41.7,0.005976,0.54,44836,58933,9006000,50000,mature
Austria,AUS,Europe,2022,3,87010,37.3,0.009661,0.56,64066,101494,9006000,50000,mature
Austria,AUS,Europe,2022,4,98554,39.2,0.010943,0.56,83400,127535,9006000,50000,mature
Austria,AUS,Europe,2022,5,124597,41.0,0.013835,0.59,108929,137234,9006000,50000,mature
Austria,AUS,Europe,2022,6,136888,51.6,0.0152,0.59,210782,85481,9006000,50000,mature
Austria,AUS,Europe,2022,7,188867,47.8,0.020971,0.88,298092,123537,9006000,50000,mature
Austria,AUS,Europe,2022,8,143791,47.0,0.015966,0.45,227843,88761,9006000,50000,mature
Austria,AUS,Europe,2022,9,124547,39.4,0.013829,0.88,99646,147446,9006000,50000,mature
Austria,AUS,Europe,2022,10,88447,40.6,0.009821,0.58,68915,96634,9006000,50000,mature
Austria,AUS,Europe,2022,11,76735,48.9,0.00852,0.81,65689,86778,9006000,50000,mature
Austria,AUS,Europe,2022,12,66342,52.2,0.007366,0.84,93856,41221,9006000,50000,mature
Greece,GRE,Europe,2018,1,79231,4.5,0.007602,0.47,65307,99615,10423000,20000,mature
Greece,GRE,Europe,2018,2,86577,-2.1,0.008306,0.6,72215,97643,10423000,20000,mature
Greece,GRE,Europe,2018,3,105845,3.8,0.010155,0.58,77192,117145,10423000,20000,mature
Greece,GRE,Europe,2018,4,103264,2.4,0.009907,0.82,74593,120921,10423000,20000,mature
Greece,GRE,Europe,2018,5,152770,-1.0,0.014657,0.65,119877,184459,10423000,20000,mature
Greece,GRE,Europe,2018,6,186162,2.0,0.017861,0.63,305129,112122,10423000,20000,mature
Greece,GRE,Europe,2018,7,206825,5.3,0.019843,0.79,327172,124623,10423000,20000,mature
Greece,GRE,Europe,2018,8,213680,2.6,0.020501,0.53,289593,122908,10423000,20000,mature
Greece,GRE,Europe,2018,9,173731,6.6,0.016668,0.57,135419,187686,10423000,20000,mature
Greece,GRE,Europe,2018,10,154622,-2.1,0.014835,0.89,132283,167867,10423000,20000,mature
Greece,GRE,Europe,2018,11,111338,2.7,0.010682,0.79,88322,130880,10423000,20000,mature
Greece,GRE,Europe,2018,12,90093,1.5,0.008644,0.51,128291,53884,10423000,20000,mature
Greece,GRE,Europe,2019,1,96765,13.3,0.009284,0.43,84499,126399,10423000,20000,mature
Greece,GRE,Europe,2019,2,86489,5.3,0.008298,0.44,67332,98087,10423000,20000,mature
Greece,GRE,Europe,2019,3,110602,3.4,0.010611,0.71,93460,134800,10423000,20000,mature
Greece,GRE,Europe,2019,4,135607,3.2,0.01301,0.72,106059,168395,10423000,20000,mature
Greece,GRE,Europe,2019,5,150851,-1.3,0.014473,0.86,115624,179934,10423000,20000,mature
Greece,GRE,Europe,2019,6,203496,8.1,0.019524,0.43,283713,110079,10423000,20000,mature
Greece,GRE,Europe,2019,7,225678,15.4,0.021652,0.47,369521,136210,10423000,20000,mature
Greece,GRE,Europe,2019,8,229914,-3.1,0.022058,0.74,315643,131732,10423000,20000,mature
Greece,GRE,Europe,2019,9,177320,11.9,0.017012,0.67,139950,193374,10423000,20000,mature
Greece,GRE,Europe,2019,10,144780,-1.2,0.01389,0.5,105399,185676,10423000,20000,mature
Greece,GRE,Europe,2019,11,109980,7.9,0.010552,0.88,82651,143892,10423000,20000,mature
Greece,GRE,Europe,2019,12,98969,6.7,0.009495,0.53,146583,60493,10423000,20000,mature
Greece,GRE,Europe,2020,1,28675,-74.7,0.002751,0.89,21518,36424,10423000,20000,mature
Greece,GRE,Europe,2020,2,23514,-68.6,0.002256,0.89,19779,26307,10423000,20000,mature
